problem,ingredient,product name,product link
comedo,Calcium Bentonite Clay,ANCIENT HEALING CLAY Deep Facial Cleanser,https://inkeedecoder.com/products/ancient-healing-clay-deep-facial-cleanser
comedo,"Pure Calcium Bentonite Clay, Activated Carbon",Apotheke Detoxifying Face Mask,https://inkeedecoder.com/products/apotheke-detoxifying-face-mask
comedo,Bentonite (Sodium Bentonite),Australian Wholesale Oils Bentonite Clay,https://inkeedecoder.com/products/australian-wholesale-oils-bentonite-clay
comedo,Calcium Bentonite (Green) Clay,Aztec Secret Indian Healing Clay,https://inkeedecoder.com/products/aztec-secret-indian-healing-clay
comedo,"Bentonite, Zinc Oxide, Kaolin, Menthol, Camphor, Witch Hazel Extract, Chamomile",Dr. Duval Máscara De Fango,https://inkeedecoder.com/products/dr-duval-mascara-de-fango
comedo,"Bentonite, Kaolin","Freeman Instant, Deep Cleansing Facial + Body Powder To Clay Mask",https://inkeedecoder.com/products/freeman-instant-deep-cleansing-facial-body-powder-to-clay-mask
comedo,"Bentonite, Sodium Cocoyl Isethionate, Kaolin, Oryza Sativa (Rice) Bran Powder, Hibiscus Sabdariffa Flower Powder, Maltodextrin, Bambusa Arundinacea Stem Extract, Zea Mays (Corn) Starch, 3-O-Ethyl Ascorbic Acid, Papain, Bromelain, Glycyrrhiza Glabra (Licorice) Root Powder, Kojic Acid, Aloe Barbadensis (Aloe Vera) Leaf Juice Powder, Cocos Nucifera (Coconut) Liquid Endosperm, Camellia Sinensis (Green Tea) Leaf Powder, Chamomilla Recutita (Matricaria) Flower Powder, Rubus Idaeus (Raspberry) Seed Powder, Vaccinium Corymbosum (Blueberry) Seed Powder, Sodium Hyaluronate, Acacia Senegal (Acacia) Gum",Holifrog Sunapee Sacred C Powder Wash,https://inkeedecoder.com/products/holifrog-sunapee-sacred-c-powder-wash
comedo,"Bentonite, Sodium Cocoyl Isethionate, Kaolin, Oryza Sativa (Rice) Bran Powder, Bambusa Arundinacea (Bamboo) Stem Powder, Zea Mays (Corn) Starch, L Ascorbic Acid (Vitamin C), Papain, Kojic Acid, Bromelain, Sodium Hyaluronate, Cocos Nucifera (Coconut) Milk Powder, Glycyrrhiza Glabra (Licorice) Root Powder, Aloe Barbadensis (Aloe Vera) Leaf Juice, Camellia Sinensis (Green Tea) Leaf Powder, Chamomilla Recutita (Matricaria) Flower Powder, Rubus Idaeus (Raspberry) Seed Powder, Vaccinium Corymbosum (Blueberry) Seed, Tocopheryl Acetate (Vitamin E), Tapioca, Maltodextrin, Acacia Senegal (Acacia) Gum, Potassium Sorbate, Gluconolactone, Sodium Benzoate",Holifrog Sunapee Sacred-C Brightening Powder Wash,https://inkeedecoder.com/products/sunapee-sacred-c-brightening-powder-wash
comedo,"Bentonite Clay, Organic Matcha Powder, Organic Peppermint Leaf",Honey Belle Diy Detox Mask Matcha Mint,https://inkeedecoder.com/products/honey-belle-diy-detox-mask-matcha-mint
comedo,"Organic Pink Clay, Organic Diatomaceous Earth Clay, Organic Ashwagandha Leaf Botanical Powder, Organic Aloe Vera Leaf Botanical Powder, Organic Sea Buckthorn Botanical Powder, Organic Pink Rose Petal Flower Botanical Powder, Organic Rosehip Botanical Powder, Organic Chamomile Botanical Powder, Organic Calendula Botanical Powder, Methyl Sulfonyl Methane (Msm), Organic Marshmallow Root Botanical Powder, Organic Lavender Flower Botanical Powder, Organic Bromelain Botanical Powder, Organic Cordycep Mushroom Botanical Powder, Organic Reishi Mushroom Botanical Powder, Organic Schizandra Berry Botanical Powder, Organic Slippery Elm Bark Botanical Powder, Organic Turmeric Root Botanical Powder, Organic Bee Propolis Botanical Powder, Probiotic Powder, Organic Yarrow Botanical Powder, Panthenol, Ylang Ylang Organic Essential Oil, Basil Organic Essential Oil, Yarrow Organic Essential Oil, Chamomile Organic Essential Oil",Illuminate Skin Therapies Mend Restoration Mask,https://inkeedecoder.com/products/illuminate-skin-therapies-mend-restoration-mask
comedo,"Bentonite Clay, Purified Water, Rosa Damascena (Rose) Flower Water, Avena Sativa (Oat) Seed Oil, Brassica Oleracea Italica (Broccoli) Seed Oil, Hippophae Rhamnoides (Sea Buckthorn) Oil, Benzyl Alcohol, Salicylic Acid, Glycerin, Sorbic Acid (At .6% Of Formulation For Natural Preservation.)",K'Pure Naturals Goal Digger,https://inkeedecoder.com/products/kpure-naturals-goal-digger
comedo,"Bentonite (New Zealand Glacial Clay), Rum Complex, [Oryza Sativa Seed Extract - Rice, Vigna Mungo Seed Extract - Urad, Lens Culinaris Seed Extract - Masoor], Purified Water, Rosa Damascena Water (Rose), Erythritol, C12-15 Alkyl Benzoate, Chamomilla Recutita Extract (Chamomile), Jasmine Extract, Glycerine, Propanediol, Betaine, Arachidyl Alcohol, Linoleic Acid, Phenoxyethanol, Glyceryl Caprylate, Behenyl Alcohol, Arthrospira Platensis (Spirulina), Chlorophyll, Fragrance, Arachidyl Glucoside, Ethyl Hexyl Glycerine, Trisodium Ethylenediamine Disuccinate, Tocopherol (Vitamin E), Xanthan Gum, Allantoin, Glyceryl Undecylenate, Aloe Vera Extract, Caprylyl Glycol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Potassium Sorbate",Light Up Beauty Beam Glacial Glow Mud,https://inkeedecoder.com/products/light-up-beauty-beam-glacial-glow-mud
comedo,(100% Pure And Premium Calcium) Bentonite Clay,Luxe Organix Bentonite Indian Healing Clay,https://inkeedecoder.com/products/luxe-organix-bentonite-indian-healing-clay
comedo,Bentonite Clay,Malinca Clay Face Mask,https://inkeedecoder.com/products/malinca-clay-face-mask
comedo,"Bentonite, Spirulina Platensis Powder, Melaleuca Alternifolia Leaf Oil, Limonene",Manna Szépítő Arcpakolás,https://inkeedecoder.com/products/manna-mattito-taplalo-pakolas-zsiros-borre-kek-agyaggal
comedo,"Bentonite, Calcium Sulfate, Algin, Diatomaceous Earth, Mica, Silica, Charcoal Powder, Polymethylsilsesquioxane, Trisodium Phosphate, Carnosine, Terminalia Chebula Fruit Extract, Alumina, Triethoxycaprylylsilane, Hydroxypropyl Methylcellulose, Colloidal Platinum, Boswellia Carterii (Frankincense) Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Lavandula Angustifolia (Lavender) Herb Oil, Pullulan, Porphyridium Cruentum Extract, Linalool, Limonene, Ci 77891 (Titanium Dioxide)",Medik8 Age Defying Platinum Mask,https://inkeedecoder.com/products/medik8-age-defying-platinum-mask
comedo,Bentonite (100%),Nacomi Black Clay,https://inkeedecoder.com/products/nacomi-black-clay
comedo,"(Calcium Bentonite Clay Ingredients:) (Calcium Montmorillonite (Green) Clay) Bentonite, Water, Lactic Acid, Potassium Lactate, Hamamelis Virginiana (Witch Hazel) Leaf Water, Phenoxyethanol, Ethylhexylglycerin",Open Formula Bentonite Clay Mask (100% Bentonite Clay) + 13% AHA Solution,https://inkeedecoder.com/products/open-formula-bentonite-clay-mask-100-bentonite-clay-13-aha-solution
comedo,"Bentonite Clay, Rhassoul Clay, Rice Bran, Rice Starch, Adzuki Bean Powder, Chickpea Powder, Corn Starch, Coconut Milk, Starch, Buttermilk Starch, Ocimum Tenuiflorum (Tulsi) Extract, Lysine, Orange Peel Extract, Colloidal Oatmeal, Tapioca Starch, Honey Powder, Ashwagandha, Salicylic Acid, Papain, Ginseng, Vitamin C (L-Ascorbic Acid), Orange Fruit Extract, Lime Fruit Extract, Magnesium Ascorbyl Phosphate, Arbutin, Kojic Acid, Beta-Glucan, Licorice Root Extract, Tea Tree Oil",Prana Spaceuticals Resurfacing Micro-Therapy Powder,https://inkeedecoder.com/products/prana-spaceuticals-resurfacing-micro-therapy-powder
comedo,(100% Pure) Sodium Bentonite Clay,Pure Body Naturals Bentonite Clay,https://inkeedecoder.com/products/pure-body-naturals-bentonite-clay
comedo,"Bentonite Clay, Water (Aqua), Denatured Alcohol, Zinc Oxide, Castor Oil (Ricinus Communis Seed), Tea Tree (Melaleuca Alternifolia Leaf) Oil",Rosen Skincare Tingling Mud Mask,https://inkeedecoder.com/products/rosen-skincare-tingling-mud-mask
comedo,"Bentonite Clay, Organic Moringa, Organic Kelp Powder",Sea-el Diy Superfood Mask,https://inkeedecoder.com/products/sea-el-diy-superfood-mask
comedo,"Bentonite, Adansonia Digitata (Baobab) Fruit Powder*, Macadamia Integrifolia (Macadamia Shell) Powder**, Agathosma Betulina (Buchu) Leaf Extract*, Ascorbyl Palmitate, Pelargonium Graveolens (Rose Geranium) Oil*, Pogostemon Cablin (Patchouli) Oil*, Cananga Odorata (Ylang Ylang) Flower Oil*, Citrus Aurantium Amara (Petitgrain) Leaf/​Twig Oil*, Linalool**, Limonene**, Geranial**",Skin Creamery Deep Cleansing Powder,https://inkeedecoder.com/products/skin-creamery-deep-cleansing-powder
comedo,"Bentonite, Butyloctyl Salicylate, Coco-Caprylate, Dicaprylyl Carbonate, Diisopropyl Adipate, Isopropyl Palmitate, Propylene Carbonate, Stearalkonium Hectorite, Titanium Oxide, Tocopherol, Triacontanyl Pvp, Cocos Nucifera (Coconut) Oil, Aloe Leaf Extract, Coconut Sweetie Hypoallergenic Aroma",Skinnies The Green Collective Sg Skinnies Kids SPF 50,https://inkeedecoder.com/products/skinnies-kids-spf50
comedo,Pure Bentonite Clay,Sky Organics 100% Pure Bentonite Clay,https://inkeedecoder.com/products/sky-organics-100-pure-bentonite-clay
comedo,Pure Bentonite Clay,"Sky Organics Indian Healing Clay, 100% Pure And Natural Grade A",https://inkeedecoder.com/products/sky-organics-indian-healing-clay-100-pure-and-natural-grade-a
comedo,Bentonite Clay,The Vitamin Shoppe 100% Natural Bentonite Clay,https://inkeedecoder.com/products/the-vitamin-shoppe-100-natural-bentonite-clay
comedo,"Bentonite Clay, Tea Tree Water, Witch Hazel, Peppermint Water, Spearmint Water, Spearmint Essential Oil, Pink Grapefruit Essential Oil, Lemon Essential Oil, Tea Tree Essential Oil, Aloe Vera","TreeActiv Cystic Acne Spot Treatment, Bentonite Clay & Tea Tree Essential Oil",https://inkeedecoder.com/products/treeactiv-cystic-acne-spot-treatment-bentonite-clay-tea-tree-essential-oil
comedo,"Calcium Bentonite Clay, Japanese Pearl Powder, Zinc Oxide, French Green Clay, Arrowroot, Kaolin Clay, Turmeric Powder, Calendula Crushed Flowers, Moringa Powder",VO BEAUTY 5 Minute Facial,https://inkeedecoder.com/products/vo-beauty-5-minute-facial
comedo,Natural Calcium Bentonite,Wildleaf 100% Natural Healing Clay Mask,https://inkeedecoder.com/products/wildleaf-100-natural-healing-clay-mask
comedo,"Zinc Oxide (12 %), Bentonite, Butyloctyl Salicylate, Caprylhydroxamic Acid, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Cetearyl Alcohol, Coco-Glucoside, Vegetable Glycerin, Heptyl Undecylenate, Ilex Paraguariensis (Yerba Mate) Leaf Extract, Jojoba Ester, Methyl Dihydroabietate, Water",100% Pure Yerba Mate Mist SPF 30,https://inkeedecoder.com/products/100-pure-yerba-mate-mist-spf-30
comedo,"Aqua (Water), Bentonite, Aloe Barbadensis Leaf Juice, Dimethicone, Phenoxyethanol, Algae Extract, Mugwort (Artemisia Vulgaris) Extract, Green Tea, Calcium, L-Ascorbic, Sorbitol, Glycerin, Magnesium Ascorbyl Phosphate, Dimethyl MEA, Sea Salt (Maris Sal), Tocopheryl Acetate, Eugenia Caryophyllus (Clove) Flower Extract, Dioscorea Villosa (Wild Yam) Root Extract, Caprylyl Glycol, Chlorphenesin",24K Donna Bella Dmae Instant Lifting Mask,https://inkeedecoder.com/products/24k-donna-bella-dmae-instant-lifting-mask
comedo,"Sodium Chloride, Bentonite, Dermawhite, Aqua, Tartaric Acid, Disodium EDTA, Sodium Sulfite, Sodium Metabisulfite, Glycerin, Butylene Glycol, Saxifraga Sarmentosa Extract, Carica Papaya (Papaya) Fruit Extract, Psidium Guajava Fruit Extract, Kaolin, Allantoin, Hydrolysed Milk Protein, Cmc Carboxy, Methyl Hydroxyethylcellulose, Corn Starch",A BONNÉ Spa Milk Salt,https://inkeedecoder.com/products/a-bonne-spa-milk-salt
comedo,"Aqua, Bentonite, Kaolin, Glycerin, (Vegetable) Aspalathus Linearis, (Rooibos) Hypoxis Hemerocallidea, (African Potato) Xanthan Gum, Hectorite, Aloe Barbadensis Leaf Extract, Magnesium, Sclerocarya Birrea Seed Oil, Niacin (Vit B3), Pelargonium Graveolens (Geranium) Flower Oil, Boswellia Carteri (Frankincense) Oil, Sodium Phytate (Chelation), Gluconolactone, Sodium Benzoate",Africology Clay Masque,https://inkeedecoder.com/products/africology-clay-masque
comedo,"Aqua (Water), Bentonite, Pentylene Glycol, Kaolin, Moroccan Lava Clay, Propanediol, Glyceryl Ricinoleate, Glycerin, Caprylic/​Capric Triglyceride, Glyceryl Stearate SE, Salicylic Acid, Mandelic Acid, Honey (Mel), Stearic Acid, Caprylyl Glycol, Leuconostoc/​Radish Root Ferment Filtrate, Punica Granatum Seed Oil, Euterpe Oleracea Fruit Oil, Vitis Vinifera Seed Oil, Punica Granatum Extract, Euterpe Oleracea Fruit Extract, Vaccinium Angustifolium Fruit Extract, Ceramide NP, Panthenol, Allantoin, Bisabolol, Tocopherol, Sodium Gluconate, Cocamidopropyl Hydroxysultaine, Sodium Hydroxide, Citric Acid, Phenoxyethanol",Allies of Skin Rhassoul & BHA Antioxidants Purifying Mask,https://inkeedecoder.com/products/allies-of-skin-rhassoul-bha-antioxidants-purifying-mask
comedo,"Aqua, Bentonite, Kaolin, Glycerin, Cetyl Alcohol, Carthamus Tinctorius (Safflower) Seed Oil, Stearyl Alcohol, Steareth-21, Iron Oxide Ci 77492, Titanium Dioxide, Glyceryl Stearate, PEG-100 Stearate, Mannitol, Hydrogenated Lecithin, Acrylates/​Ammonium Methacrylate Copolymer, Triethyl Citrate, Myrciaria Dubia Fruit Extract, Organic Salix Alba (Willow) Bark Extract, Organic Cucumis Sativus (Cucumber) Fruit Extract, Organic Honey, Organic Glycyrrhiza Glabra (Licorice) Root Extract, Coconut Alkanes, Polyhydroxystearic Acid, Stearic Acid, Alumina, Coco-Caprylate/​Caprate, Laminaria Japonica (Seaweed) Extract, Panthenol, Allantoin, Cellulose Gum, Carbomer, Sodium Dehydroacetate, Phenoxyethanol, Capryl Glycol, Ethylhexylglycerin, Hexylene Glycol, Fragrance",Avinichi Camuglow Transforming Mask,https://inkeedecoder.com/products/avinichi-camuglow-transforming-mask
comedo,"Zinc Oxide (14.5%), Bentonite, Bisabolol, Butyloctyl Salicylate, Calendula Officinalis Flower Extract, Caprylhydroxamic Acid, Caprylic/​Capric Triglyceride, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Cellulose Gum, Cetearyl Alcohol, Chamomilla Recutita (Matricaria) Flower Extract, Coco-Glucoside, Glycerin, Helianthus Annuus (Sunflower) Oil, Jojoba Esters, Methyl Dihydroabietate, Microcrystalline Cellulose, Nasturtium Officinale Flower/​Leaf Extract, Polyhydroxystearic Acid, Propanediol, Pueraria Lobata Root Extract, Spiraea Ulmaria Flower Extract, Tetradecane, Tocopherol, Water (Aqua)","Babo Botanicals Baby Skin Mineral Sunscreen Pump Spray, Spf 30",https://inkeedecoder.com/products/babo-botanicals-baby-skin-mineral-sunscreen-pump-spray-spf-30
comedo,"Montmorillonite (French Red Clay), Bentonite, Rosa Canina (Rosehip) Extract, Ananas Sativus (Pineapple) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Carica Papaya (Papaya) Fruit Extract",BajaZen C-Boost Raw Mask Vitamin C,https://inkeedecoder.com/products/bajazen-e-boost
comedo,"Aqua/​Water, Bentonite, Kaolin, Propylene Glycol, Magnesium Aluminium Silicate, Titanium Dioxide, Ethylhexyl Stearate, Cetearyl Alcohol, Paraffinum Liquidum, Panthenol, Cocamidopropyl Betaine, Glyceryl Laurate, Saccharomyces Cerevisiae Extract, Sodium Hyaluronate, Wheat (Triticum Vulgare) Germ Extract, Xanthan Gum, Alumina, Stearic Acid, Phenoxyethanol, Ethylhexylglycerin",Bandi Professional Astringent Cream Mask,https://inkeedecoder.com/products/bandi-professional-astringent-cream-mask
comedo,"Non-Nano Zinc Oxide 14.0 %, Bentonite, Butyloctyl Salicylate, C12-20 Alkyl Glucoside, C14-22 Alcohols, Caprylhydroxamic Acid, Caprylyl Glycol, Cellulose Gum, Cetearyl Alcohol, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, Citrus Reticulata (Tangerine) Peel Oil, Coco-Glucoside, Daucus Carota Sativa (Carrot) Seed Oil, Glycerin, Jojoba Esters, Mentha Piperita (Peppermint) Oil, Methyl Dihydroabietate, Microcrystalline Cellulose, Mimosa Tenuiflora Bark Extract, Octyldodecyl Oleate, Polyester-8, Rubus Idaeus (Raspberry) Seed Oil, Shea Butter Ethyl Esters, Tocopherol, Vitis Vinifera (Grape) Seed Oil, Water",Bare Republic Citrus Cooler SPF 30,https://inkeedecoder.com/products/bare-republic-citrus-cooler
comedo,"Cetyl PEG/​PPG-10/​1 Dimethicone, Bentonite, Stearic Acid, Simmondsia Chinensis(Jojoba) Butter, Cyclopentasiloxane, Diisostearyl Malate, Tocopherol, Water, Sodium Hyaluronate, Propylene Glycol, Ethylhexylglycerin, Ci 77891",Beauty Glazed Full Coverage Concealer,https://inkeedecoder.com/products/beauty-glazed-full-coverage-concealer
comedo,"Water, Bentonite, Titanium Dioxide, Zinc Oxide, Hamamelis Virginiana (Witch Hazel) Extract, Butylene Glycol, Xanthan Gum, Polysorbate 80, Sulphur, Phenoxyethanol, Tetrasodium EDTA, Ethylhexylglycerin",Beauty Society Let's Face It,https://inkeedecoder.com/products/beauty-society-lets-face-it
comedo,"Zinc Oxide, Bentonite, Butyloctyl Salicylate, Caprae Lac, Caprylhydroxamic Acid, Capryloyl Glycerin/​Sebacic Acid Copolymer, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Oleosomes, Cetearyl Alcohol, Citric Acid, Cocos Nucifera (Coconut) Extract, Cyclodextrin, Diheptyl Succinate, Glycerin, Glyceryl Stearate Citrate, Glyceryl Caprylate, Hydrolyzed Milk Protein, Hydrolyzed Wheat Protein/​PVP Crosspolymer, Propanediol, Shea Butter Ethyl Esters, Sodium Gluconate, Sodium Stearoyl Glutamate, Tocopherol, Water (Aqua)",Beekman 1802 Triple Milk Primer Spf 35,https://inkeedecoder.com/products/beekman-1802-triple-milk-primer-spf-35
comedo,"Water (Aqua), Bentonite, Kaolin, Propylene Glycol, Triticum Vulgare (Wheat) Germ Oil, Zea Mays (Corn) Oil, Sodium PCA, Pentylene Glycol, Xanthan Gum, Allantoin, Polyacrylamide, Disodium EDTA, C13-14 Isoparaffin, Caprylyl Glycol, Panthenol, Tocopheryl Acetate, Laureth-7",Biologique Recherche Biomagic Mask,https://inkeedecoder.com/products/biologique-recherche-biomagic-mask
comedo,"Water (Aqua) (Eau), Bentonite, Glycerin, Sodium Lauroyl Sarcosinate, Magnesium Aluminum Silicate, Kaolin, Lauryl Glucoside, Cocamidopropyl Hydroxysultaine, Salix Nigra (Willow) Bark Extract, Camellia Sinensis Leaf Extract, Hippophae Rhamnoides Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Menthol, Sodium Cocoyl Apple Amino Acids, Shea Butteramidopropyl Betaine, Acacia Senegal Gum, Xanthan Gum, Zinc Gluconate, Copper Gluconate, Magnesium Aspartate, Caprylyl/​Capryl Glucoside, Propanediol, Hexylene Glycol, Tetrasodium Glutamate Diacetate, Phenoxyethanol, Ethylhexylglycerin, Benzoic Acid, Sodium Citrate, Citric Acid, Limonene, Titanium Dioxide (C177891), Blue 1 (Ci 42090)",Bliss Pore Patrol Cleanser,https://inkeedecoder.com/products/bliss-pore-patrol-cleanser
comedo,"(Plant-Derived) Glycerine, (Natural Blue Clay) Bentonite, Aqua, (Leuconostoc)Radish Root Ferment Filtrate, Lactobacillus, Urtica Dioica (Nettle) Root Powder, Indigofera Tinctoria Leaf Powder, Cocos Nucifera (Coconut) Fruit Extract",Bloomtown Blue Clay Mask Soothing Bentonite & Indigo Leaf,https://inkeedecoder.com/products/bloomtown-blue-clay-mask-soothing-bentonite-indigo-leaf
comedo,"Water/​Eau (Aqua), Bentonite (Ci 77004), Propylene Glycol, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Persea Gratissima (Avocado) Oil, Rhodiola Rosea (Arctic) Root Extract, Eleutherococcus Senticosus (Siberian Ginseng) Root Extract, Rhaponticum Carthamoides (Maral) Root Extract, Inonotus Obliquus (Mushroom) Extract, Selaginella Lepidophylla Extract, Sea Salt (Maris Sal), Fragrance (Parfum), Hydrolyzed Collagen, Hyaluronic Acid, Collagen Amino Acids, Adenosine Triphosphate, Sodium Sulfate, Sodium Chloride, Sodium Carbonate, Potassium Chloride, Polysorbate 20, Magnesium Aluminum Silicate, Cellulose Gum, Hydroxyethylcellulose, Sodium Acetate, Cellulose, Trisodium EDTA, Montmorillonite, Phenoxyethanol, Caprylyl Glycol, Sorbic Acid, Chromium Oxide Green (Ci 77289), Titanium Dioxide (Ci 77891), Sodium Benzoate, Quartz",Borghese Advanced Fango Active Purifying Mud Mask,https://inkeedecoder.com/products/borghese-advanced-fango-active-purifying-mud-mask
comedo,"Aqua, Bentonite, Kaolin, Cetearyl Alcohol, Pentaerythrityl Tetraethylhexanoate, Propanediol, 1,2-Hexanediol, Polyglyceryl-3 Methylglucose Distearate, Glycerin, Charcoal Powder, Acer Saccharum Extract, Citrus Limon Fruit Extract, Pogostemon Cablin Oil, Citric Acid, Citrus Aurantium Bergamia Fruit Oil, Saccharum Officinarum Extract, Pistacia Lentiscus Gum, Salvia Officinalis Oil, Pelargonium Graveolens Flower Oil, Rosmarinus Officinalis Leaf Extract, Vaccinium Myrtillus Fruit Extract, Camellia Sinensis Leaf Extract, Citrus Aurantium Dulcis Fruit Extract, Camellia Sinensis Leaf Water, Camellia Sinensis Seed Extract, Dipotassium Glycyrrhizate, Panthenol, Allantoin, Camellia Sinensis Flower Extract, Sodium Polyacryloyldimethyl Taurate, Caprylic/​Capric Triglyceride, Tocopherol, Betaine, Caprylic/​Capric Glycerides, Chlorphenesin, Hydrogenated Polydecene, Hydrogenated Lecithin, Trideceth-10, Xanthan Gum, Ethylhexylglycerin, Disodium EDTA, Butylene Glycol, Phenethyl Alcohol, Linalool, Limonene",Bubu skincare #stripitoff Exfoliating Mask,https://inkeedecoder.com/products/bubu-skincare-stripitoff-exfoliating-mask
comedo,"Water\Aqua\Eau [], Bentonite [], Glycerin [], Sodium Cocoyl Isethionate [], Kaolin [], Propanediol [], Sodium Methyl Cocoyl Taurate [], Magnesium Aluminum Silicate [], Lactic Acid [], Maltooligosyl Glucoside [], Citrus Paradisi (Grapefruit) Seed Extract [], Panthenol [], Hydrogenated Starch Hydrolysate [], Coconut Acid [], Sodium Chloride [], Polyacrylate Crosspolymer-6 [], Polyquaternium-80 [], Sodium Hydroxide [], Xanthan Gum [], Salicylic Acid [], Sodium Isethionate [], Ethylhexylglycerin [], Sodium Phytate [], Quartz [], Fragrance (Parfum) [], Benzyl Salicylate []",Bumble & Bumble BB. Sunday Purifying Clay Wash,https://inkeedecoder.com/products/bumble-bumble-bb-sunday-purifying-clay-wash
comedo,"Water, Bentonite, Kaolin, Propylene Glycol, Glycerin, Glyceryl Stearate SE, Titanium Dioxide (Ci 77891), Magnesium Aluminum Silicate, Polysorbate 20, Sea Salt, Plankton Extract, Sea Water, Algae Extract, Xanthan Gum, PEG-100 Stearate, Glyceryl Stearate, Tocopheryl Acetate, Potassium Cetyl Phosphate, Citric Acid, Disodium EDTA, Benzophenone-5, Blue 1 (Ci 42090), Yellow 5 (Ci 19140), Chlorphenesin, Illicium Verum (Anise) Fruit Extract, Propanediol, 1,2-Hexanediol, Caprylyl Glycol, Phenoxyethanol, Fragrance",CVS Dead Sea Minerals Anti-stress Clay Facial Mask,https://inkeedecoder.com/products/cvs-dead-sea-minerals-anti-stress-clay-facial-mask
comedo,bentonite,Next page >>,https://inkeedecoder.com/ingredients/bentonite?uoffset=1
comedo,"Benzoyl Peroxide 5.0%, Water (Aqua), Propylene Glycol (Hydration/​Penetration Enhancer), Bisabolol, Allantoin (Skin-Soothing), Acrylates/​ C10- 30 Alkyl Acrylate Crosspolymer (Texture-Enhancing), Hydroxyethylcellulose (Texture-Enhancing), Sodium Citrate (Stabilizer), Laureth-4 (Stabilizer), Caprylyl Glycol, Hexylene Glycol (Preservatives), Sodium Hydroxide (Ph Adjuster), Disodium EDTA (Stabilizer), Phenoxyethanol (Preservative)","5.0% | Clear Extra Strength Daily Skin Clearing Treatment With 5% Benzoyl Peroxide
        

            Paula's Choice",https://inkeedecoder.com/products/paulas-choice-clear-extra-strength-daily-skin-clearing-treatment-with-5-benzoyl-peroxide
comedo,"Benzoyl Peroxide 4.0%, Water, Glycerin, Propylene Glycol, Cocamidopropyl Hydroxysultaine, Sodium C14-16 Olefin Sulfonate, Xanthan Gum, Potassium Hydroxide, Ceramide NP, Ceramide AP, Ceramide EOP, Carbomer, Niacinamide, Glycolic Acid, Sodium Chloride, Sodium Citrate, Sodium Hyaluronate, Sodium Lauroyl Lactylate, Sodium Hydroxide, Cholesterol, Phenoxyethanol, Propanediol, Citric Acid, Tetrasodium EDTA, Diethylhexyl Sodium Sulfosuccinate, Phytosphingosine, Ethylhexylglycerin, Benzoic Acid","4.0% | Acne Foaming Cleanser
        

            CeraVe",https://inkeedecoder.com/products/cerave-acne-foaming-cleanser
comedo,"Benzoyl Peroxide 3.5%, Bentonite, Benzyl Alcohol, Citric Acid, Disodium EDTA, Glycerin, Kaolin, Menthol, Parfum, Sodium Citrate, Sodium Hydroxide, Sodium Methyl Cocoyl Taurate, Titanium Dioxide, Water (Eau), Xanthan Gum","3.5% | Rapid Clear Stubborn Acne Cleanser
        

            Neutrogena",https://inkeedecoder.com/products/neutrogena-rapid-clear-stubborn-acne-cleanser
comedo,"Benzoyl Peroxide 2.5%, Water, Butylene Glycol, Carbomer, Potassium Sorbate, Phenoxyethanol, Diazolidinyl Urea, Sodium Hydroxide","2.5% | Treatment (2.5% Benzoyl Peroxide)
        

            Acne.org",https://inkeedecoder.com/products/acne-org-treatment-2-5-benzoyl-peroxide
comedo,"Benzoyl Peroxide 2.5%, Water (Aqua), Propylene Glycol, Bisabolol, Allantoin, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethylcellulose, Sodium Citrate, Laureth-4, Caprylyl Glycol, Hexylene Glycol, Sodium Hydroxide, Disodium EDTA, Phenoxyethanol","2.5% | Clear Regular Strength Daily Skin Clearing Treatment With 2.5% Benzoyl Peroxide
        

            Paula's Choice",https://inkeedecoder.com/products/paulas-choice-clear-regular-strength-daily-skin-clearing-treatment-with-2-5-benzoyl-peroxide
comedo,"Water, Salicylic Acid, Amylopectin, Glycolic Acid 1.8%, Lactobionic Acid 1.6%, Gluconolactone 1.5%, Capryloyl Salicylic Acid 0.9%, Mandelic Acid 0.7%, Glycerin, Cyclodextrin, Hydroxyethylcellulose, Biosaccharide Gum-1, Biosaccharide Gum-2, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Quaternium-73, Poloxamer 407, Aloe Barbadensis Leaf Extract, Mentha Piperita Extract, Portulaca Oleracea Extract, Saccharide Isomerate, Dipotassium Glycyrrhizate, Propanediol, Beta-Glucan, 1,2-Hexanediol, Xanthan Gum, Caprylhydroxamic Acid, Butylene Glycol, Allantoin, O-Cymen-5-Ol, Disodium EDTA","0.9% | Compound Six Acid Nourishing Conditioning Biofilm
        

            Aisuanis",https://inkeedecoder.com/products/aisuanis-compound-six-acid-nourishing-conditioning-biofilm
